"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"AT1G15400" 6139.62250288803 0.409824392415796 0.134854109049187 3.03902042959859 0.00237348758382331 0.0264640239854465
"AT1G15405" 1372605.05251011 0.463576435050177 0.115090085224144 4.02794414607771 5.62667058099561e-05 0.00163005486533022
"AT1G15520" 115.945290372895 -1.1330278300878 0.237402316965323 -4.7726064537664 1.81856929434305e-06 9.7599345630964e-05
"AT1G15550" 551.651237742668 -0.532206945515608 0.124447471442314 -4.27655893163169 1.8980432881263e-05 0.000684353316827209
"AT1G16390" 731.782998830151 0.4666295613003 0.124787334593034 3.73939841588979 0.000184461171396982 0.00407248303713603
"AT1G16440" 54.9329918099548 -1.47975650004333 0.293507394052184 -5.04163278346657 4.61576400839318e-07 3.06406543699577e-05
"AT1G16540" 1690.86363402339 -0.287653726856266 0.092632935456122 -3.10530725858861 0.00190081457335027 0.0227278095700588
"AT1G16780" 590.761843720518 -0.507243307755738 0.131645355335995 -3.85310447498217 0.000116629595906871 0.00288686136861089
"AT1G16850" 761.168144737584 -0.453400157097164 0.14157687376468 -3.20250154591473 0.00136239568961488 0.0178777016352168
"AT1G16970" 942.309543142514 0.446520119115812 0.119553604170896 3.73489467099238 0.000187793768768293 0.00413039892554398
"AT1G17060" 4010.41459588204 0.571026770286839 0.112470988867782 5.07710278032787 3.83233588922821e-07 2.63311998619184e-05
"AT1G17360" 3516.12297791259 -0.458147185345554 0.0821287994586633 -5.57839866606289 2.42742817100265e-08 2.49073378673981e-06
"AT1G17550" 3582.21259941571 0.319701154332945 0.0928919872991986 3.44164403871789 0.000578190552346989 0.00983008346369786
"AT1G17840" 15980.0869043844 0.363984264319897 0.0937786379687446 3.881313188204 0.000103893942750537 0.00263318576120294
"AT1G17870" 428.97305843393 -0.890711966528793 0.162363849729452 -5.48590075939313 4.11367804393813e-08 3.89495077233362e-06
"AT1G18590" 390.492294894177 -2.83882304205881 0.942304230059408 -3.01263960353849 0.00258986284457958 0.0281883576523119
"AT1G18620" 6257.7244664004 -0.467390016923758 0.111989788816795 -4.17350565495187 2.99948212409852e-05 0.000996632491219724
"AT1G18910" 1667.20316545289 0.421329566264978 0.113971677517758 3.69679182970112 0.000218341237691956 0.00465714661934162
"AT1G19000" 14258.67930899 0.190938892755856 0.0566103277565972 3.37286322695074 0.000743908953330435 0.0117551745868199
"AT1G19080" 418.101051687143 -0.517412943215226 0.158079724892135 -3.27311388964195 0.00106369608190628 0.0150174550021218
"AT1G19140" 429.108086295824 -0.657045070406597 0.20123720579699 -3.26502779545363 0.00109453335270537 0.0152111401260223
"AT1G19350" 3487.57177170358 -0.388734582555296 0.0650332118356048 -5.97747783913801 2.26618743779907e-09 3.05110045093733e-07
"AT1G19396" 413.934649782068 0.387147597673842 0.118282442084944 3.27307748174336 0.00106383310808436 0.0150174550021218
"AT1G19397" 891.651239546245 -0.294550013510833 0.0875604488725594 -3.36396189493659 0.000768321505242503 0.0119675703726733
"AT1G19660" 8182.30707324224 0.190860631153546 0.0664180447604355 2.87362616352175 0.00405788968070171 0.0387679927985661
"AT1G19730" 227.876025935567 -0.70880659531068 0.184182656521721 -3.84838946671991 0.000118896922187001 0.0029274282363421
"AT1G19850" 1042.86135652898 -0.528545663268954 0.154425130260188 -3.42266613198522 0.000620101912676524 0.0103388788475745
"AT1G20090" 3888.86121152185 0.314196916118512 0.104479599879649 3.00725611966775 0.00263617554907317 0.0285589771576802
"AT1G20370" 292.615538209487 0.408183888308463 0.127607751797263 3.19873896812293 0.00138030084478504 0.0180415080116347
"AT1G20390" 4641.96254841672 -1.30278014723866 0.297393134671056 -4.38066651632578 1.18316834362898e-05 0.00046472777503889
"AT1G20530" 66.4104867016242 -0.908777022532811 0.268514175155018 -3.38446572516389 0.000713169223070981 0.0114244412268014
"AT1G20610" 611.106045843969 0.525399079658471 0.126719164405264 4.14616906704166 3.38084230822359e-05 0.00110135075584817
"AT1G20790" 877.788473378317 -0.580701507133561 0.146082799926106 -3.97515318317625 7.03339708796953e-05 0.001920537924654
"AT1G20970" 8567.0726014097 -0.181649212102845 0.0635416607954882 -2.85874196281226 0.00425324602125757 0.0401183908038807
"AT1G21000" 10104.6662794247 0.292709084568903 0.0962835866791691 3.04007250523656 0.00236521201256225 0.0264223108856594
"AT1G21200" 1354.19675792015 0.33615137505853 0.0881000022695142 3.81556602042053 0.000135871121046128 0.00321290370701158
"AT1G21210" 114.872066047399 -0.938567678476248 0.230289360555759 -4.07560156583524 4.58955446215699e-05 0.00140104721536777
"AT1G21230" 16.2603136917415 -4.96430844658235 1.63032199045443 -3.04498649693035 0.00232690756800699 0.0261340892902548
"AT1G21350" 355.00151578857 -0.72625921986586 0.203207535802385 -3.57397779072589 0.000351598765672586 0.00672367688837921
"AT1G21360" 3712.04395292753 0.532000755175259 0.13844210767797 3.8427669449583 0.000121654979321492 0.00298272397721704
"AT1G21460" 345.085248480038 -0.530818481183255 0.132047254665069 -4.019913041961 5.82196266256187e-05 0.00166796007793839
"AT1G21590" 3131.9145289843 -0.524565882730478 0.137406203387461 -3.8176288245975 0.000134740434855256 0.00319590041613913
"AT1G21600" 2400.32171795565 -0.296734645235225 0.101011456114254 -2.93763357791407 0.00330727661584564 0.0333188092284934
"AT1G21610" 1914.06015395181 0.543330830288101 0.0732114088449811 7.4213956384661 1.15892553614249e-13 3.64779643078797e-11
"AT1G21650" 319.661948459918 0.541808325667939 0.125378445008811 4.32138335764064 1.55054012021414e-05 0.000581564903060028
"AT1G21750" 3796.6364182084 -0.258279532951401 0.0703482712297822 -3.6714410807306 0.000241186683870629 0.00501134722632889
"AT1G21780" 4346.6434692583 0.19821723870114 0.0582387402562736 3.40352895390431 0.000665213626471765 0.0108578526894046
"AT1G21830" 2289.71538238028 -0.379009897129703 0.132254675213054 -2.86575802722393 0.00416012093554636 0.0395128272546471
"AT1G21840" 403.919542972617 -0.343432392205514 0.120828543447773 -2.84231177837511 0.00447876684713008 0.0417277749613416
